fen,score
1r1q1rk1/pbp1bppp/2p2n2/4RN2/8/2N5/PPP2PPP/R1BQ2K1 b - - 0 12,17.0
rn1qk2r/3bb3/p2p1p1n/2pPp2p/P1P1PPpP/1QNB2B1/3N2P1/R3K2R b KQkq f3 0 17,118.0
r1bqk2r/ppp3pp/2n2n2/8/1bPp4/5NP1/PP1BPPBP/RN1QK2R b KQkq - 3 8,130.0
rnbqkb1r/ppp1pp1p/3p1np1/8/2PP1B2/5N2/PP2PPPP/RN1QKB1R b KQkq - 3 4,71.0
rnbqkbnr/pp1p1ppp/2p1p3/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,62.0
8/8/5kpp/3B4/1R6/7P/P2r1rPK/8 w - - 3 38,-20.0
1r2rk2/2p3p1/p3Pp2/3p2q1/3P1b2/1P1B1P1R/P4P1P/R4Q1K b - - 2 28,182.0
rn1q1rk1/pbp1bppp/1p2pn2/4P3/2BP4/2N2N2/PP3PPP/R1BQ1RK1 b - - 0 9,77.0
r1bqk2r/pp1pbppp/5n2/4Q3/4P3/2N5/PPP2PPP/R1B1KB1R w KQkq - 3 8,198.0
2k4r/p1p2ppp/2pb4/8/N7/8/PPr2PPP/3R1RK1 w - - 2 19,-142.0
r1bqkbnr/ppp1pppp/3p4/3P4/1n2P3/8/PPP2PPP/RNBQKBNR w KQkq - 1 4,322.0
rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,8.0
6r1/8/pp2b3/3R4/2k1P3/6P1/PPP2P2/6K1 w - - 1 28,48.0
6k1/7p/4pBpP/p2b4/3P4/5P2/5KP1/2r5 w - - 0 37,-425.0
2kr1b1r/p3q2p/1pb3p1/2ppp3/5Pn1/Q1PP1N2/PP2P2P/RNB1KR2 b Q - 1 17,-296.0
rnbqkb1r/ppp1pppp/5n2/3p3Q/4P3/8/PPPP1PPP/RNB1KBNR w KQkq - 2 3,388.0
2r1r3/5pkp/p1nq1bp1/1ppN4/4B3/2PP2P1/PPQ4P/R4RK1 b - - 2 20,-60.0
r2q1rk1/pb1nbpp1/1p2pn1p/8/2PN4/2N1B3/PPB1QPPP/3R1RK1 w - - 3 14,60.0
r2q1rk1/1pp1ppbp/p1np1np1/8/2PPP3/2N1BB2/PP3PPP/R2Q1RK1 w - - 2 10,85.0
1k1r4/pp6/4qp2/2p3P1/5N1r/1PPnP2P/P2N2Pb/R4R1K b - - 1 24,-343.0
r4rk1/pp1n2pp/2p2p2/4P3/3P1BnN/1PP3P1/P2K3P/5R1R b - - 1 19,10.0
r1b1r1k1/p1p4p/1pn1pqp1/5p2/2B5/1QP2N2/PP3PPP/4RRK1 b - - 3 18,-6.0
2r4r/3N1pkp/6p1/R7/p1p2nP1/5PKP/2b5/8 b - - 5 39,-574.0
r2qkb1r/pbpp1ppp/1p3n2/n2P4/4P3/5N2/PP1B1PPP/RN1QKB1R w KQkq - 3 8,138.0
rnbqkbnr/ppp1pppp/3p4/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,14.0
2kr1b1r/ppp1qppp/2n2n2/4p3/Q3P1b1/2PP1NP1/PP4BP/RNB2RK1 b - - 0 10,-179.0
r1bq1rk1/4bppp/p1n1pB2/3p4/N7/4PB2/P4PPP/R2QK1NR b KQ - 0 13,-418.0
rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,-50.0
r3kb1r/5p1p/1qp1bp2/3pp3/8/p1P1P2P/R3BPP1/1N1Q1RK1 b kq - 3 14,-278.0
6k1/5rp1/p6p/1p1Q1P2/8/2N2P2/PPP3PP/R2R2K1 w - - 0 24,1053.0
r1bq1rk1/pp3ppp/2nbpn2/2p5/5P2/2PP1N2/PP4PP/RNBQKB1R w KQ - 1 8,-188.0
1n4k1/1bpp1p1p/1p2p1pb/4P3/1qPP1P2/r6N/p2RQ1PP/K4B1R w - - 4 19,-238.0
rnbqkbnr/1ppp1ppp/4p3/p7/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3,-27.0
r2q1rk1/2pbppbn/p2p2pp/5P2/2pPP2B/1PP5/P1B1N1PP/R2Q1RK1 b - - 0 16,126.0
r4r1k/5pp1/p7/1p1B4/1P1P1Pq1/P3n3/2Q3PP/R4RK1 w - - 1 25,-11.0
rnbqkb1r/p4ppp/2p1pn2/1pPp4/3P4/P4N1P/1P2PPP1/RNBQKB1R b KQkq - 0 6,86.0
2kr1b1r/pp3ppp/1npqpn2/8/3P1B2/P1N2P2/1PPQBP1P/2KR3R b - - 8 16,24.0
r2q1rk1/2pbbppp/p1n1pn2/1p2P3/8/PN3N2/BPP2PPP/R1BQ1RK1 b - - 0 11,96.0
rnbqkb1r/ppp2ppp/5n2/3Pp3/2B5/3P4/PPP2PPP/RNBQK1NR b KQkq - 0 4,-5.0
3R4/p1p3pp/1p2k3/6B1/8/5NP1/PPP2b1P/2K5 w - - 0 22,719.0
1r2r1k1/p3bp1p/3p2pB/2p1p1P1/1pB1Pn1P/3PN3/PPP1nPR1/1K5R w - - 3 22,-26.0
3Q1k2/5p2/6p1/6Pp/7P/5K2/7r/8 b - - 8 50,447.0
r2r3k/pp4p1/4Q2B/8/3b4/P7/1q4PP/R2R3K b - - 1 22,-61.0
r4rk1/pp3ppp/3bb3/3p4/8/8/P1qNQPPP/1R2KB1R w K - 2 17,-462.0
2r1nrk1/p4pbp/2p5/NpPp1q1p/1P1P4/2N1P1R1/P4p1B/5RQK w - - 0 24,445.0
R7/2r1rpkp/p5p1/2n5/7K/6P1/2R4P/8 b - - 7 41,-583.0
r1bqkbnr/pppp2pp/3n1p2/4p3/P7/BPP2NP1/4PPBP/RN1QK2R w KQkq - 0 9,24.0
3r4/p7/1p3bk1/1Pp1p1pp/P1P1P3/4KPPP/8/2R1N3 w - - 1 34,146.0
2rq1rk1/3bbpp1/p1n1p2p/1p1n4/8/1P2PNP1/PB2NPBP/2RQ1RK1 b - - 3 16,25.0
r1b2rk1/2ppqppp/p7/1p2P2Q/8/1BNP4/PP3PPP/R4RK1 b - - 0 14,599.0
3k2nr/2p3p1/2p2p2/p6p/3Bp2N/bq2P2P/3Q1PP1/5RK1 b - - 1 19,-51.0
r4r2/1bq1p1kp/p1pp1pp1/2n2P2/4P3/2N4P/PPPQB1P1/R4R1K b - - 0 17,26.0
2k4r/4N2p/1pn2p2/q3p1p1/4P3/5N2/PP3PPP/2R2RK1 b - - 3 20,312.0
r1bqk2r/1ppp1pp1/p1n2n1p/2b1p3/B3P3/3P1N2/PPP2PPP/RNBQ1RK1 w kq - 2 7,34.0
rn3rk1/1bq1bppp/p2ppn2/1p4B1/4P3/2N2N1P/PPPQBPP1/R3R1K1 b - - 3 12,-92.0
r7/1r3ppk/7p/p7/P1RP4/4P1BP/5PP1/6K1 w - - 5 30,8.0
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,-12.0
rnbqkbnr/pp1ppppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,-3.0
r2qkb1r/pppbpppp/2n5/Q2n4/3P4/8/PP2PPPP/RNB1KBNR w KQkq - 4 6,164.0
4kb1r/1pp1pppp/8/1P1PP3/4NP2/6PP/4q3/2B2RK1 b k - 0 24,-292.0
8/R1pkb1pp/3p2n1/P2Pp3/2P1N2P/6P1/1r2rPK1/R7 w - - 1 39,-169.0
rn1qk2r/pp3ppp/2p1b3/3np3/1bB5/2NP1Q1N/PPP2PPP/R1B1K2R w KQkq - 4 8,1.0
5r2/1k3r2/2R2n2/p2P1R1p/Pp2B1pP/1P1P2P1/5PK1/8 b - - 1 33,445.0
r1bqk2r/1pp2ppp/p1np1n2/2b1p3/3PPP2/2P2N2/PPB3PP/RNBQK2R b KQkq - 0 7,-12.0
1k2r3/8/2p5/1p6/3b2pp/8/4r2P/2Q2K2 b - - 3 41,-671.0
8/4R3/7p/P7/5N2/1P2Pk2/7P/7K b - - 0 45,693.0
3r2k1/pp3pp1/3Np2p/1Pn1P3/2P5/P5P1/2B3K1/5R2 b - - 2 34,366.0
r2qr1k1/p4p1p/2pb3Q/3p1b2/7P/P1N5/1PP2PB1/2KR3R b - - 1 20,-106.0
r1b2rk1/1pp2ppp/p1np1n2/2b1p1N1/4P3/1BPP3P/PP3PP1/RNB2RK1 b - - 0 10,-19.0
8/p7/1p6/5bk1/2BR2Pp/2P2P2/PP5K/8 b - g3 0 38,621.0
3b2k1/p6p/1p2ppp1/2p1P3/P3BP2/2P3P1/1P4KP/8 w - - 0 28,-4.0
8/1p3ppk/4p1bp/8/1rB5/5P2/7P/2R3K1 b - - 3 39,-457.0
r1b1k2r/pp1p1ppp/5n2/1q2p3/1b2P3/2N5/PPPB1PPP/R2QK2R b KQkq - 5 10,-388.0
5rk1/1b2bpp1/p2ppn1p/1p6/1P1NPP2/2rB3P/P1PB2P1/R4RK1 b - - 1 21,-66.0
r1bq1rk1/pp2ppbp/2np1np1/2p5/2P1P3/2NP1N2/PP2BPPP/1RBQ1RK1 b - - 5 8,-6.0
rnbqk1nr/pppp1ppp/8/2b1p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,55.0
6k1/r4p1p/4p1p1/p7/1p6/1PnB1P1P/6P1/R5K1 b - - 0 29,-359.0
rnbqk2r/ppp2ppp/3ppn2/8/1bPP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,427.0
r7/6pk/1p2pB1p/8/8/P5QP/2r3P1/1R4K1 b - - 0 31,516.0
r2q1rk1/p1p2nbp/1p1p1pp1/2nPp1P1/4P2P/2N1B3/PPPQbP1N/2KR3R w - - 0 16,110.0
r4rk1/pp1q1ppp/3b4/2p5/1n6/3PP1P1/PP3PBP/R1BQ1RK1 b - - 2 14,143.0
2r2rk1/2p2pp1/p3p1np/1p2P3/2PB4/8/PP3PPP/2R1R1K1 b - - 0 21,-12.0
3rkbnr/pb3npp/2p1p3/8/5P2/8/PP1BB1PP/RN1K2NR w k - 3 13,39.0
r2qk2r/1b2bppp/p3pn2/1p1p4/2nP4/P1N1BNPP/1P1QPP2/2R1KB1R w Kkq - 1 13,-194.0
r2qr3/p6k/8/2pb1Q2/5B2/2N5/PPP2PPP/R4RK1 b - - 2 22,739.0
r3k2r/1pBbbqp1/p3p1pp/4n3/2PP4/6N1/PP3PPP/R2Q1RK1 w kq - 0 17,146.0
r1b1kb1r/1p1n1p2/p3p3/2p3p1/P1B1P1np/2N2NBP/1PPR1PP1/2K4R w - - 0 16,260.0
5r1k/pppn2p1/3p4/4p3/2B1P1pK/2PP4/PP1B4/R7 b - - 0 24,234.0
r1bqkb1r/pp3ppp/2n2n2/2pp4/3P4/1BP2N2/PP3PPP/RNBQK2R b KQkq - 0 7,-39.0
r1bqkbnr/pppp2pp/2n5/4p2Q/4P3/2N5/PPP2PPP/R1B1KBNR b KQkq - 2 5,119.0
r1bqkbnr/pppp1ppp/2n5/4p3/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 2 3,0.0
rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,142.0
1br1k2r/ppq2p1p/4pp2/8/P3B3/2P3PP/1P3P2/R2QR1K1 w k - 1 18,88.0
r2q1rk1/pp1n1ppp/2pb1n2/1P1p1b2/3P4/P1N1PN1P/5PP1/R1BQKB1R b KQ - 0 10,-98.0
r2qkbnr/ppp1pppp/2n5/3p1b2/3P4/1P2P3/PBP2PPP/RN1QKBNR b KQkq - 2 4,46.0
1k3r2/1p6/p7/5Q1B/8/q6P/5PP1/3R2K1 w - - 1 35,681.0
r1bq1rk1/pp1nppbp/2pp1np1/8/3P4/1P1BPN2/PBPN1PPP/R2Q1RK1 b - - 3 8,47.0
3rr1k1/1pq2pn1/p3b2p/2P2p2/1P1Np3/P3P3/2Q1BPPP/2RR2K1 w - - 2 25,306.0
1r1q2rk/2p2p1p/p1P2p2/1Bp2b2/2P2B2/3p1PP1/PP5P/R2QR2K w - - 0 24,295.0
r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,26.0
r3kb1r/pp1q1ppp/3p1n2/2p5/4P3/2N5/PPP2PPP/R1BQK2R b KQkq - 3 10,85.0
1k5r/p1pR1p2/np1b1p1p/4p3/4Q2P/P7/1PP2P1B/2K5 w - - 3 28,477.0
r1bqk1nr/p4ppp/2p1p3/3p4/4P3/P1b5/1PPB1PPP/R2QKB1R w KQkq - 0 9,117.0
r2qkbnr/6p1/p1Qpp2p/8/4P3/2N5/PPP2PPP/R1B2RK1 b kq - 0 13,378.0
rnbqkbnr/pp3ppp/4p3/3p4/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 0 5,128.0
2kr3r/pppq1Npp/8/8/2n5/bP2P1PK/P6P/R7 w - - 3 22,-890.0
8/5k2/6R1/p2Np3/4P3/2KPn3/r7/8 w - - 2 51,8.0
r1bqr1k1/pppp1p1p/5bp1/6BB/3n1P2/6Q1/PPP3PP/RN3RK1 w - - 1 14,-161.0
r1bq1rk1/1ppn2pp/p2b4/3p4/PP1PpNn1/2P1P1P1/3N2BP/R1BQK2R b KQ - 5 12,-338.0
2kr4/pp4R1/2ppqp2/4p3/1P1PP2r/P1P2b1P/3Q1P2/R3K3 b Q - 0 22,-694.0
r1b3k1/1p4b1/4p1p1/8/P2p2p1/3K4/2P2R1P/5n2 w - - 0 34,-692.0
rn1q1rk1/pppbpp1p/3p1bp1/8/3P4/2N5/PPP1PPPP/R2QKBNR w KQ - 2 8,-72.0
4Rbk1/pp1R4/2p2Pr1/6N1/2P2p1P/1P6/P5P1/6K1 b - - 0 32,687.0
5r1n/r5pk/p2p1p1p/PpnBpP2/4P1RP/2NP1R2/2P3P1/6K1 w - - 10 29,41.0
rnbqkbnr/pp1ppppp/8/8/3QP3/8/PPP2PPP/RNB1KBNR b KQkq - 0 3,-18.0
rn1qkb1r/ppp1pppp/5n2/5bN1/8/2N2P2/PPPP3P/R1BQKB1R w KQkq - 1 7,-175.0
r1bqkbnr/pp3ppp/2n5/2p5/8/P1N2N2/1P1P1PPP/R1BQKB1R w KQkq - 1 8,550.0
8/8/8/2p5/2Pp4/1k1P4/8/2K5 w - - 0 48,-236.0
3b4/5pkp/Qq2pnp1/3p2B1/1p6/1P3P1P/P3BP2/6K1 w - - 6 32,-141.0
r4rk1/6pp/2pq4/pp1n1p2/3P4/3BP1Pb/PPQB1R1P/2KR4 w - - 0 25,-45.0
B1bq1rk1/b1p1nppp/p2p1n2/P3p3/8/2P1P1P1/1B1P1P1P/RN1QK1NR b KQ - 0 12,63.0
rnbq1rk1/ppp1bppp/4pn2/6B1/3P4/2NQ1N2/PPP2PPP/2KR1B1R b - - 5 8,87.0
5rk1/p4rp1/1p3p1b/2pN2P1/2P1P3/1PP2R1q/P5P1/4R1K1 w - - 0 34,181.0
r1bqk2r/ppp2ppp/2n1pn2/8/1bBP4/2N1PN2/PP3PPP/R1BQK2R w KQkq - 1 7,45.0
r1bqkb1r/pp1ppppp/2n2n2/8/Q3P3/8/PPP2PPP/RNB1KBNR w KQkq - 3 5,-82.0
8/8/8/6KP/8/1k6/p7/Q7 w - - 1 62,559.0
4nrk1/q4ppp/1r1p4/1P1P4/1Pp1P3/2N4P/6B1/2R2RK1 b - - 0 26,-727.0
r2q1rk1/pppbbppp/2np1n2/1B6/4P3/2N2N2/PPP2PPP/R1BQ1RK1 w - - 9 9,5.0
1r6/2R1R3/3p4/1P5p/P2k1p2/8/1P3P1P/6K1 w - - 1 37,690.0
r6r/1pkb2p1/pbpNn2n/4P2p/8/2NB3P/PP4P1/R2Q1R1K w - - 6 25,543.0
rnbqkbnr/pp3ppp/2p1p3/3p4/2BPP3/8/PPP2PPP/RNBQK1NR w KQkq - 0 4,-19.0
1B4k1/7p/2p3p1/p1Nn4/3N4/P6P/2P2KP1/8 b - - 1 36,585.0
r3r1k1/5pp1/2p3p1/2p1p1P1/3pPn1P/1p1P4/P1PN4/2KR1R2 w - - 0 26,-84.0
3rk2r/ppp1npbp/4p1p1/2q1P3/5B1P/P4bP1/1PPNN3/R2QKR2 b Qk - 1 14,-293.0
r3k2r/1pp2pp1/p4n1p/8/4bB2/PP6/6PP/3RKB1R b Kkq - 0 16,-288.0
3r4/1pq4k/p1p1r2p/2P1pb2/1P1n1p2/1BN2P1P/P5P1/3RQRK1 b - - 0 28,-63.0
r1r3k1/3p1ppp/pp2pn2/8/3P1qP1/P2Q4/1PP1B2P/1K1R3R b - - 0 18,-107.0
q4k1r/p3n1pp/b2N4/4Pp2/3P4/6P1/PP1Q1P1P/R3K2R w KQ - 0 19,392.0
5r1k/1Q4pp/5p2/8/1K1P4/6P1/r6P/R4R2 b - - 1 34,-91.0
r5k1/p3brp1/1p3np1/2p2Q2/5B2/5N2/PP3PPP/R3R1K1 b - - 0 23,98.0
rnbq1rk1/1p2npbp/p1p1p1p1/3p4/2PP4/1P2PN2/PBQN1PPP/R3KB1R w KQ - 0 9,39.0
rnbqkb1r/ppp2ppp/3p1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,98.0
r2qk2r/pp1n1pp1/2p1p2p/2Pp4/P2P1B2/3bPN2/5PPP/Q4RK1 b kq - 0 14,-549.0
r2q1rk1/pp1n2pp/2pbbn2/3ppp2/8/PP1PP1PP/1BP1NPB1/RN1QK2R w KQ - 1 10,-67.0
r4rk1/1pp1p2p/p5p1/3qb3/3P4/2P5/PP2Q1PP/R4RK1 w - - 0 19,-65.0
8/2N2p2/6p1/p1p1k1P1/1pPnP2P/1P2K3/P7/8 b - - 6 44,86.0
rn1qkbnr/pp1b1ppp/4p3/1B1p4/8/3P1N2/PPP2PPP/RNBQK2R w KQkq - 2 7,-25.0
rnbq1rk1/pppp2pp/4pb2/8/3PN3/3B1N2/PPP2PPP/R2QK2R b KQ - 3 8,78.0
r1bqkb1r/pp1p1ppp/2n2n2/2p1p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 5,45.0
r4rk1/pb3ppp/1p2pn2/2q5/2P5/3BB3/PP2QPPP/3R1RK1 b - - 1 18,65.0
1nQ5/2b2pk1/p4p1r/7p/P7/3B4/2P2PPP/1R2R1K1 b - - 0 28,779.0
rnbq1rk1/pp3ppp/4pn2/1P1p4/2P5/b2P2P1/2N1PPBP/R2QK1NR w KQ - 0 12,23.0
rnbqkb1r/ppp2ppp/4pn2/3p4/2BP4/5N2/PPP2PPP/RNBQ1RK1 w kq - 0 6,-66.0
r1br2k1/p4p1p/1p3b2/3pp2p/1P6/P1PBPP2/4N1PP/R3K2R w KQ - 0 19,-26.0
4rrk1/3b1ppp/p2q4/1p4Q1/3p2n1/PB1P2N1/1PP3PP/R4RK1 b - - 12 24,-29.0
8/3R4/8/p5p1/5b2/2K5/r1p5/3k4 b - - 3 67,-441.0
r2q1rk1/1p1nbppp/p3p3/3pP3/8/2P4P/PPBN1PP1/R1B1R1K1 w - - 1 16,-518.0
rnbqkbnr/ppp1pppp/3p4/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,101.0
r1bqk1nr/p1p2pp1/2pp3p/2b5/2B1P3/8/PPP2PPP/RNBQ1R1K b kq - 1 8,92.0
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,-12.0
r1bqk2r/1p1p1ppp/p1nb1n2/2p1p3/2P1P3/2NPB3/PP1Q1PPP/2KR1BNR b kq - 1 7,39.0
8/8/bp6/pNk1b3/P4p1P/1P6/5PP1/3R2K1 w - - 1 47,668.0
2kr4/1p3pp1/p1p1p1p1/2P5/3P1n2/1P3q2/PB5r/1KR1Q3 b - - 3 30,-762.0
2bqkbnr/2p2ppp/1pn1p3/3p4/2BP4/4PN2/PP3PPP/RNBQK2R b KQk - 0 8,236.0
r1b1kb1r/4nppp/4p3/q1pp4/4P3/2NP1N2/PP3PPP/R1BQK2R w KQkq - 0 12,53.0
r1bqk2r/pppp1ppp/2n2n2/2b5/2P5/2N5/PP2PPPP/R1BQKBNR w KQkq - 3 6,1.0
3k3r/p1p4p/3p1q2/3Qb1p1/1r6/2N1PBP1/PP3P1P/1R3RK1 b - - 2 24,329.0
8/8/8/8/2kQK3/8/8/8 b - - 6 58,520.0
8/8/2K5/2p5/1q6/2r5/2k5/8 w - - 2 71,-938.0
r2qk2r/p1p2ppp/Q2pbn2/2b1p3/8/1P2P3/PP1P1PPP/RNB1K1NR b KQkq - 0 9,-53.0
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,-12.0
r2q1rk1/ppp2ppp/2bb4/8/N7/8/PP1Q1PPP/R4RK1 b - - 0 15,-606.0
r1bqr1k1/pp1nbppp/2p1pn2/2Pp4/3P4/4PNP1/PP2QPBP/RNB2RK1 b - - 0 9,-69.0
2k4r/pp1q1pQ1/2n1p3/2ppP2r/5P1b/2PP4/PP2K3/RNB2R2 w - - 2 20,-265.0
3r2k1/3r1qpp/p3p3/1p1pP3/2p5/P1P1QPN1/1P4PP/3R2K1 w - - 3 30,-249.0
5rk1/q4pbp/6p1/p1pRQ3/1rN1P3/1P3P2/P5PP/3R3K w - - 5 31,141.0
rnb1kb1r/ppp2pp1/3q1n1p/3Pp1N1/2B5/2N5/PPPP1PPP/R1BQK2R w KQkq - 0 7,154.0
1r4k1/ppp2ppp/3p4/8/2nP2P1/2PR3P/P3r2K/8 w - - 1 29,-862.0
8/6kp/2R5/7P/6P1/1p2K3/2p4r/8 w - - 0 40,-358.0
rn1qk2r/1p2bpp1/p2p3p/2p1p2n/2P1P1bP/P2P1N2/1PN1BPP1/R1BQK2R w KQkq - 3 11,9.0
r1b2rk1/2qn1ppp/p2bpn2/1p1p4/3P1P2/P1NB1QN1/1PP3PP/R1B2RK1 b - - 0 12,-45.0
r2qk2r/1bpp1pb1/p3P1pp/np5n/4P1N1/2PB1N1P/PP3PP1/R1BQ1RK1 b kq - 0 13,143.0
8/4Q3/8/1P2pkpp/3b1p2/7P/2P3PK/8 b - - 0 46,464.0
r7/6pk/7p/3R4/p7/2P4P/1P4P1/5RK1 w - - 1 34,610.0
4k3/8/4PP2/5K2/8/p7/B7/8 w - - 5 70,539.0
rnbqkbnr/ppp3pp/4p3/5p2/3Np3/2P5/PP1P1PPP/RNBQKB1R w KQkq - 0 5,-31.0
rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,83.0
6k1/pp1q1pp1/2n4p/8/4r1PP/1NP2P2/PKP2Q2/8 w - - 0 26,-164.0
r4r2/pp4kp/2p3p1/8/3Pp1n1/PP2P2P/1P2K3/6RR b - - 1 25,-518.0
r4k1r/p1p1bppp/2pp1q2/4p3/4P3/3PB3/PPP1QPPP/RN3RK1 b - - 2 11,638.0
2b4Q/p1pknp2/1qnp4/8/8/1P4P1/P1PNP1BP/3RK2R w - - 3 22,690.0
1r1qnrk1/2p3pp/6n1/1NpPp3/P1N1Pp2/1Q3P2/1P4PP/2KR3R w - - 3 22,293.0
1rb1k2r/p3pp1p/2pp1np1/q7/4P3/1PbQ4/P1P1BPPP/1RB2RK1 w k - 2 12,-284.0
rnbqkbnr/ppp2ppp/3p4/4p3/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 0 3,-25.0
5K2/6P1/2n2N1k/p3n3/P1p5/8/1P6/8 b - - 0 55,21.0
2r3k1/pp1b1ppp/4p3/3pP3/3P1Pn1/P2r4/q2NK2P/2BQ4 w - - 0 26,-810.0
rn1qk2r/ppp1ppbp/5np1/8/2BP2b1/2N1PN2/PP3PPP/R1BQK2R w KQkq - 1 7,130.0
rn1qkbnr/pbpp1ppp/1p2p3/3P4/4P3/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,85.0
r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/P1N2N2/1PPP1PPP/R1BQK2R b KQkq - 0 5,55.0
rnb2rk1/pp1pn1bp/1qp1p1p1/8/6P1/1PNP4/P1PBQ2P/2KR1BNR b - - 0 12,-173.0
2rqk1nr/pb1nbppp/1p2p3/4P3/2Pp3P/PQNBB1P1/1P5R/2KR2N1 w k - 0 16,37.0
r1bqk2r/ppp2ppp/2np1n2/4p3/1bB1P3/2NP4/PPPBNPPP/R2QK2R b KQkq - 1 6,22.0
5k2/3Q3p/1p3p2/5Pp1/1P1p4/8/P4PPP/6K1 w - - 2 32,654.0
k7/1bP5/1K6/4Bp2/5Pp1/1p4P1/8/8 w - - 1 56,34.0
r5k1/p3q1rp/4pnpQ/4p1NP/Pn1p4/1P1P4/1P2NPP1/2KR3R b - - 0 24,-204.0
rnbqkbnr/ppp1pppp/8/8/4p3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,-62.0
rnbq1rk1/ppp1bppp/5n2/3p4/3P4/2NB1N2/PPP2PPP/R1BQK2R w KQ - 6 7,-46.0
rnbqk2r/ppppnpbp/4p1p1/8/3PP3/3B1N2/PPP2PPP/RNBQK2R w KQkq - 2 5,55.0
r1bqkbnr/pppp1ppp/2n5/4p2Q/4P3/8/PPPP1PPP/RNB1KBNR w KQkq - 2 3,22.0
6k1/2r4p/1p2pppP/3n4/P2N4/1P4P1/3R1P2/6K1 b - - 1 38,-510.0
5rk1/5pbp/p3p1p1/6q1/8/PP5P/2P2PP1/3QR1K1 b - - 0 28,-454.0
rnbqkbnr/ppp1pppp/8/3p4/8/1P6/PBPPPPPP/RN1QKBNR b KQkq - 1 2,-75.0
r1bqkb1r/ppp3pp/2n1np2/4p2Q/2B1N3/3P2P1/PPP2P1P/RNB1K2R b KQkq - 2 9,-22.0
r2qkbnr/pp3ppp/2p1p3/1Q1P4/4P3/2N5/PP3PPP/R1B1K1NR w KQkq - 0 11,493.0
r1bq1r1k/p2nnpbp/2p3p1/4p3/2B1P3/2N1BN2/PPP3PP/R3QRK1 b - - 7 12,169.0
r1bqkbnr/pp1ppppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,-210.0
r2qkb1r/pp3ppp/2b1p3/8/3Q4/2n1PN2/PP3PPP/R1B2RK1 w kq - 0 11,-63.0
r1bqkbnr/1pp2ppp/p2p2n1/3P4/2P1Pp2/2N2N2/PP4PP/R1BQKB1R w KQkq - 2 8,24.0
rnbqkbnr/pp3ppp/2ppp3/8/3PPP2/2N5/PPP3PP/R1BQKBNR b KQkq - 0 4,21.0
rnbqkbnr/pp3ppp/2p1p3/3p4/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,-35.0
8/8/p1p1k2p/1pb2R2/P5P1/5K1P/8/8 w - - 0 35,485.0
3r2k1/p1p2ppp/3b4/3P4/8/6P1/PPP2P1P/R1B2K2 b - - 0 24,309.0
2kr3r/1pp2ppp/p1n5/P1b1p3/8/1QPP4/1P2KP1P/RNq5 w - - 0 18,-629.0
rnbqkbnr/pp1p1ppp/4p3/8/3B4/7P/PPP1PPP1/RN1QKBNR b KQkq - 0 4,-27.0
1r1r4/7p/p6R/6P1/3NP1kB/n1pR4/P1P4P/2K5 w - - 8 31,458.0
rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,29.0
r1bqkbnr/ppp1pppp/2n5/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,74.0
r1br4/p4Q2/1qk1p3/1p1n4/n1p1N3/P1B3P1/1P2PPBP/3R1RK1 w - - 3 22,523.0
r1q2rk1/p1p2pbp/2pp2pB/7n/2P1P3/2N3P1/PP1Q1PKP/R3R3 w - - 1 18,26.0
